iter	Passed	Remaining
1605	14237	21222
1606	14246	21214
1607	14255	21206
1608	14264	21197
1609	14273	21188
1610	14281	21178
1611	14288	21167
1612	14296	21157
1613	14304	21147
1614	14312	21136
1615	14322	21129
1616	14329	21117
1617	14337	21107
1618	14346	21098
1619	14354	21089
1620	14363	21079
1621	14370	21068
1622	14377	21057
1623	14386	21047
1624	14394	21038
1625	14403	21028
1626	14410	21018
1627	14419	21009
1628	14427	20998
1629	14435	20989
1630	14444	20980
1631	14452	20969
1632	14458	20957
1633	14467	20947
1634	14474	20937
1635	14482	20926
1636	14490	20916
1637	14497	20905
1638	14507	20898
1639	14517	20890
1640	14525	20881
1641	14534	20871
1642	14543	20863
1643	14551	20853
1644	14560	20844
1645	14569	20836
1646	14577	20826
1647	14586	20817
1648	14594	20807
1649	14603	20798
1650	14612	20790
1651	14620	20780
1652	14628	20769
1653	14637	20761
1654	14646	20752
1655	14654	20742
1656	14662	20733
1657	14671	20723
1658	14679	20714
1659	14686	20703
1660	14694	20693
1661	14702	20682
1662	14710	20672
1663	14719	20663
1664	14727	20653
1665	14735	20643
1666	14743	20633
